"Poland","","Dabrowa Gornicza","136000","90"
"Poland","","Jastrzebie Zdroj","103000","90"
"Poland","Warszwaskie","Warsaw","1655000","90"
"Poland","Bialskopodlaskie","Biala Podlaska","",""
"Poland","Bialostockie","Bialystok","268000","90"
"Poland","Bielskie","Bielsko Biala","180000","90"
"Poland","Bydgoskie","Bydgoszcz","380000","90"
"Poland","Chelmskie","Chelm","",""
"Poland","Ciechanowskie","Ciechanow","",""
"Poland","Czestochowskie","Czestochowa","258000","90"
"Poland","Elblaskie","Elblag","125000","90"
"Poland","Gdanskie","Gdansk","465000","90"
"Poland","Gdanskie","Gdynia","251000","90"
"Poland","Gorzowskie","Gorzow Wielkopolski","123000","90"
"Poland","Gorzowskie","Gorzow Wielkopolskie","",""
"Poland","Jeleniogorskie","Jelenia Gora","",""
"Poland","Kaliskie","Kalisz","106000","90"
"Poland","Katowickie","Katowice","367000","90"
"Poland","Katowickie","Sosnowiec","259000","90"
"Poland","Katowickie","Bytom","230000","90"
"Poland","Katowickie","Gliwice","216000","90"
"Poland","Katowickie","Zabrze","203000","90"
"Poland","Katowickie","Tychy","190000","90"
"Poland","Katowickie","Ruda Slaska","170000","90"
"Poland","Katowickie","Rybnik","143000","90"
"Poland","Katowickie","Chorzow","133000","90"
"Poland","Katowickie","Wodzilaw Slaski","111000","90"
"Poland","Kieleckie","Kielce","213000","90"
"Poland","Koninskie","Konin","",""
"Poland","Koszalinskie","Koszalin","108000","90"
"Poland","Krakowskie","Krakow","748000","90"
"Poland","Krosnienskie","Krosno","",""
"Poland","Legnickie","Legnica","104000","90"
"Poland","Leszczynskie","Leszno","",""
"Poland","Lubelskie","Lublin","350000","90"
"Poland","Lomzynskie","Lomza","",""
"Poland","Lodzkie","Lodz","852000","90"
"Poland","Nowosadeckie","Nowy Sacz","",""
"Poland","Olsztynskie","Olsztyn","161000","90"
"Poland","Opolskie","Opole","128000","90"
"Poland","Ostroleckie","Ostroleka","",""
"Poland","Pilskie","Pila","",""
"Poland","Piotrkowskie","Piottrkow Trybunalski","",""
"Poland","Plockie","Plock","122000","90"
"Poland","Poznanskie","Poznan","589000","90"
"Poland","Przemyskie","Przemysl","",""
"Poland","Radomskie","Radom","226000","90"
"Poland","Rzeszowskie","Rzeszow","151000","90"
"Poland","Siedleckie","Siedlce","",""
"Poland","Sieradzkie","Sieradz","",""
"Poland","Skierniewickie","Skierniewice","",""
"Poland","Slupskie","Slupsk","",""
"Poland","Suwalskie","Suwalki","",""
"Poland","Szczecinskie","Szczecin","412000","90"
"Poland","Tarnobrzeskie","Tarnobrzeg","",""
"Poland","Tarnowskie","Tarnow","120000","90"
"Poland","Torunskie","Torun","201000","90"
"Poland","Torunskie","Grudziadz","101000","90"
"Poland","Walbrzyskie","Walbrzych","141000","90"
"Poland","Wloclawskie","Wloclawek","121000","90"
"Poland","Wroclawskie","Wroclaw","642000","90"
"Poland","Zamojskie","Zamosc","",""
"Poland","Zielonogorskie","Zielona Gora","113000","90"